_id,imdb_url,aggregate_rating_score,popularity_score,release_date_us,country_of_origin,also_known_as,estimated_budget,opening_weekend_domestic_date,opening_weekend_domestic_gross,worldwide_gross,image_url_big
1000011,https://www.imdb.com/title/tt0160376/,3.2,,,United States,Эпилированные горячим воском зомби на колесах,160000,,,,https://m.media-amazon.com/images/M/MV5BNWQ2NGZlOTAtNTQzOC00NjhiLThlOGYtNjUyZDVmZTlmODQ4XkEyXkFqcGdeQXVyMjM2OTAxNg@@._V1_FMjpg_UX400_.jpg
1000012,https://www.imdb.com/title/tt0190008/,4.1,,2005,United States,,,,,,https://m.media-amazon.com/images/M/MV5BMjMxMzg3OTE3NF5BMl5BanBnXkFtZTcwNjM5ODcxNw@@._V1_FMjpg_UX400_.jpg
1000013,https://www.imdb.com/title/tt0194143/,4.9,,1999,United States,Мистер Очарование,,,,,https://m.media-amazon.com/images/M/MV5BMTgwOTUzMjY0Ml5BMl5BanBnXkFtZTcwOTk1NDIyMQ@@._V1_FMjpg_UX400_.jpg
1000014,https://www.imdb.com/title/tt0339174/,3.6,,December 1999,United States,The Money Drop,,,,,https://m.media-amazon.com/images/M/MV5BZWVlYzdiODktOGU2OC00YThhLWJmYzgtYTJkODVmYmYxYzUyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjg5Nzc3NTU@._V1_FMjpg_UX400_.jpg
1000015,https://www.imdb.com/title/tt0240968/,5.0,,"September 21, 2005 (United Kingdom)",United States,Tanner,,,,,https://m.media-amazon.com/images/M/MV5BNjZjMDM2YTktYjVlMC00ZTVmLWIxZjAtODM1MDQwZDUwNzVjXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_FMjpg_UX400_.jpg
1000016,https://www.imdb.com/title/tt0206285/,4.6,,,United States,Dr. Jeckyl and PMS,,,,,https://m.media-amazon.com/images/M/MV5BMTQxOTgzMjgwNF5BMl5BanBnXkFtZTcwNDQ4ODMyMQ@@._V1_FMjpg_UX400_.jpg
1000017,https://www.imdb.com/title/tt0209124/,5.5,,,United States,,299000,,,,https://m.media-amazon.com/images/M/MV5BODZjOTRkNjEtYjc4YS00Njc0LThlYjUtYjc1NzU3YWY5ODhkXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_FMjpg_UX400_.jpg
1000018,https://www.imdb.com/title/tt0215557/,3.5,,"August 3, 2007 (Japan)",United States,,,,,,https://m.media-amazon.com/images/M/MV5BMjAxMTEzMDYyOV5BMl5BanBnXkFtZTcwMTc1NDk0MQ@@._V1_FMjpg_UX400_.jpg
1000019,https://www.imdb.com/title/tt0207687/,4.7,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BMTcyNjQxMDE5OV5BMl5BanBnXkFtZTcwMTI3MTIyMQ@@._V1_FMjpg_UX400_.jpg
1000020,https://www.imdb.com/title/tt0346647/,5.1,,,United States,Boys Briefs 1,,,,,https://m.media-amazon.com/images/M/MV5BZTliNDZiNDktYWM0OS00OGNmLTkxMTItOWI2NmQyOGM4MDM2XkEyXkFqcGdeQXVyMjI0Mjk2MDg@._V1_FMjpg_UX400_.jpg
1000021,https://www.imdb.com/title/tt0176650/,2.7,,"October 5, 2000 (Israel)",United States,D.F.1: The Lost Patrol,,,,,https://m.media-amazon.com/images/M/MV5BMjAyOTA2MDk5MV5BMl5BanBnXkFtZTcwNzA5OTkxMQ@@._V1_FMjpg_UX400_.jpg
1000022,https://www.imdb.com/title/tt2296801/,6.4,,1999,United States,,,,,,https://m.media-amazon.com/images/M/MV5BMWM1YWUyODctM2JjNC00ZjU0LTk2NDctODI5YjY0M2ZlMmQ1XkEyXkFqcGdeQXVyMTE0NjIzMw@@._V1_FMjpg_UX400_.jpg
1000023,https://www.imdb.com/title/tt0122132/,4.9,,2001,United States,The Killing Club,,,,,https://m.media-amazon.com/images/M/MV5BYmRjYTM3ZWEtY2RjMS00MGVkLTg1NWItNmU3ZDEyZjllYWYyXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_FMjpg_UX400_.jpg
1000024,https://www.imdb.com/title/tt0388480/,5.6,,"August 10, 2017",United States,,,,,,https://m.media-amazon.com/images/M/MV5BNGIwYjMwMzYtOTAzZC00NDNkLTljNTMtZDNkOWZiMDljNjUxXkEyXkFqcGdeQXVyMTk4NDA0Mg@@._V1_FMjpg_UX400_.jpg
1000025,https://www.imdb.com/title/tt0216759/,5.3,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BMTY2ODE3Mzc2OV5BMl5BanBnXkFtZTcwODk2NTkyMQ@@._V1_FMjpg_UX400_.jpg
1000026,https://www.imdb.com/title/tt0228968/,4.4,,December 1999,United States,Das Geheimnis der Sägezahninsel,,,,,https://m.media-amazon.com/images/M/MV5BNGZiOWRhYjQtNzUxNS00MWIwLTgxZjItNDI4MmM4NjU2ZTU5XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_FMjpg_UX400_.jpg
1000027,https://www.imdb.com/title/tt0177621/,5.3,,1999,United States,,,,,,https://m.media-amazon.com/images/M/MV5BNDljODE1Y2QtMGYzOS00YzhiLTkyNmUtYWQxMjg4MzQ5NjNjXkEyXkFqcGdeQXVyMTIxMDUyOTI@._V1_FMjpg_UX400_.jpg
1000028,https://www.imdb.com/title/tt0180897/,4.6,,,United States,Especie aniquilada,,,,,https://m.media-amazon.com/images/M/MV5BMTc0NzIxOTE1MV5BMl5BanBnXkFtZTcwMjM2ODYyMQ@@._V1_FMjpg_UX400_.jpg
1000029,https://www.imdb.com/title/tt0120829/,6.2,,"June 7, 2001 (Australia)",United States,El cielo se desploma,,,,,https://m.media-amazon.com/images/M/MV5BYjgwZTBlM2ItMWM2MC00MWY1LTg3N2UtYjg5NWRhZDA4MTM1XkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_FMjpg_UX400_.jpg
1000030,https://www.imdb.com/title/tt0175555/,4.8,,"May 16, 2005 (Italy)",United States,Pokoli alku,,,,,https://m.media-amazon.com/images/M/MV5BMjExODg2ODIyM15BMl5BanBnXkFtZTcwMDI4NjIyMQ@@._V1_FMjpg_UX400_.jpg
1000031,https://www.imdb.com/title/tt0219404/,7.4,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BOWYwZTczMzQtZGQ5OS00NTg3LTk4NTgtYzkwYmZmNjBhNmY1XkEyXkFqcGdeQXVyNDQ1ODY0MzU@._V1_FMjpg_UX400_.jpg
1000032,https://www.imdb.com/title/tt0204388/,3.7,,1999,United States,,,,,,https://m.media-amazon.com/images/M/MV5BMTkzNTExMDgzM15BMl5BanBnXkFtZTcwODk4MzEzMQ@@._V1_FMjpg_UX400_.jpg
1000033,https://www.imdb.com/title/tt0198871/,4.3,,1999,United States,Pequeño gran héroe,,,,,https://m.media-amazon.com/images/M/MV5BMTAyMTk3MDk0MDdeQTJeQWpwZ15BbWU3MDAxMjQzNjI@._V1_FMjpg_UX400_.jpg
1000034,https://www.imdb.com/title/tt0121152/,2.8,,,United States,Cloak of Madness,,,,,https://m.media-amazon.com/images/M/MV5BMjU2MjU4MzctMjhmMS00ZTA5LThmMWItZDVlOTdmZTJkMDRlXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_FMjpg_UX400_.jpg
1000035,https://www.imdb.com/title/tt0165128/,5.4,,,United States,One Special Delivery,2500000,,,,https://m.media-amazon.com/images/M/MV5BZTQ3ZjRlNmYtNjQyZi00YTQwLTllODctYjI0MmM3YTAxMjdlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDMxNDM3Mw@@._V1_FMjpg_UX400_.jpg
1000036,https://www.imdb.com/title/tt0156859/,5.5,,1999,Canada,The Pact,1800000,,,,https://m.media-amazon.com/images/M/MV5BMjA0NjA3MDk3Nl5BMl5BanBnXkFtZTgwMDY2OTk1MDE@._V1_FMjpg_UX400_.jpg
1000037,https://www.imdb.com/title/tt0160572/,6.2,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BNzE2MDhjZjMtMzJlMS00YmMxLTljOWItMzg0YTVjOGY3Y2RlXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_FMjpg_UX400_.jpg
1000038,https://www.imdb.com/title/tt5874116/,5.2,,1999,United States,最果ての地,,,,,https://m.media-amazon.com/images/M/MV5BMGNmNGUyNTEtNGQ2NS00NzVlLWJkN2ItNzhkMTQ2YWU2ZGU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX400_.jpg
1000039,https://www.imdb.com/title/tt0228237/,3.1,,"March 28, 2006",United States,Doctor Wong,,,,,https://m.media-amazon.com/images/M/MV5BMTMzOWMxZTYtNTY1YS00MmNkLWIyOGUtMjA5MmY0YWVjNGM0XkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_FMjpg_UX400_.jpg
1000040,https://www.imdb.com/title/tt0373183/,5.3,,,United States,Голый страх,,,,,https://m.media-amazon.com/images/M/MV5BN2QyOTU1YTktOGI0Ni00MTUzLTg3ODctNjk1YjNmOTNjM2I3L2ltYWdlXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_FMjpg_UX400_.jpg
1000041,https://www.imdb.com/title/tt0175593/,3.9,,"March 23, 2001 (Japan)",United States,Operación en el golfo,,,,,https://m.media-amazon.com/images/M/MV5BMTc2NTU3MzUxNl5BMl5BanBnXkFtZTcwOTM4OTMyMQ@@._V1_FMjpg_UX400_.jpg
1000042,https://www.imdb.com/title/tt0253394/,4.1,,"May 8, 2001",United States,Escándalo: Intimidad al descubierto,,,,,https://m.media-amazon.com/images/M/MV5BNDAzZTZhYjYtNjBmMS00ZDgyLWFlMDEtNGE3NWYwYjBmMjMyXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_FMjpg_UX400_.jpg
1000043,https://www.imdb.com/title/tt0184158/,5.7,,"May 30, 2006",United States,,,,,,https://m.media-amazon.com/images/M/MV5BMTI1OTU1Mjc0M15BMl5BanBnXkFtZTcwNzE5MjMzMQ@@._V1_FMjpg_UX400_.jpg
1000044,https://www.imdb.com/title/tt0167071/,4.9,,,United States,J. Sheridan Le Fanu's Carmilla,,,,,https://m.media-amazon.com/images/M/MV5BNzA3NjM4MmYtZjc4YS00ZGU0LWJjMTgtNmY3YmU5NTliZjVhXkEyXkFqcGdeQXVyMTEyMDcwNw@@._V1_FMjpg_UX400_.jpg
1000045,https://www.imdb.com/title/tt0212537/,4.2,,"November 1, 2003 (Japan)",United Kingdom,Cer înstelat,,,,,https://m.media-amazon.com/images/M/MV5BMTQ4NTY1MzI2MV5BMl5BanBnXkFtZTcwNTk1MjgyMQ@@._V1_FMjpg_UX400_.jpg
1000046,https://www.imdb.com/title/tt0119740/,4.9,,"September 19, 2006",United States,,,,,,https://m.media-amazon.com/images/M/MV5BMTgzMzIzODEzN15BMl5BanBnXkFtZTcwNjk0NjcxMQ@@._V1_FMjpg_UX400_.jpg
1000047,https://www.imdb.com/title/tt0277973/,6.0,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BZGU1ZDFhOTgtMjUyYS00M2Q5LTk0NDMtZTliMDMwZjk2MDhhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTk4MDgwNA@@._V1_FMjpg_UX400_.jpg
1000048,https://www.imdb.com/title/tt0208104/,6.2,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BMTIyMjQ1ODk3Ml5BMl5BanBnXkFtZTcwMDg3NzQyMQ@@._V1_FMjpg_UX400_.jpg
1000049,https://www.imdb.com/title/tt0206845/,6.8,,1999,United States,The Gift,,,,,https://m.media-amazon.com/images/M/MV5BY2Q0OWZiYjAtNTM2YS00NDdmLTk2YzUtNTkyMDRmNDkyOTQ5XkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_FMjpg_UX400_.jpg
1000050,https://www.imdb.com/title/tt0191430/,5.5,,,United States,Marilyn Chambers' Sextrospective,,,,,https://m.media-amazon.com/images/M/MV5BZDU4ZmVjMjgtN2I5Yy00NjE5LTlhNWYtMzU3ZTNiYWRjYjU5XkEyXkFqcGdeQXVyMTIxMDUyOTI@._V1_FMjpg_UX400_.jpg
1000051,https://www.imdb.com/title/tt0171151/,5.6,,,United States,,4000000,,,,https://m.media-amazon.com/images/M/MV5BOWUyZTFkNjAtNjdkOC00YzU5LWFlZDAtMDgxNjAwOWM1YzJiXkEyXkFqcGdeQXVyMjI1MTAyNzc@._V1_FMjpg_UX400_.jpg
1000052,https://www.imdb.com/title/tt0286069/,4.2,,,United States,Sergio Lapel's Drawing Blood,,,,,https://m.media-amazon.com/images/M/MV5BMjMwMjU0MTcxNl5BMl5BanBnXkFtZTgwMTUyMTE4NjE@._V1_FMjpg_UX400_.jpg
1000053,https://www.imdb.com/title/tt0235546/,4.8,,1999,United States,Little Heroes,,,,,"https://m.media-amazon.com/images/M/MV5BNzVkYWI0ZmItZTVkYy00ODllLTlkMTYtMGU4ZGI3YmMzMWJmXkEyXkFqcGdeQXVyMTIxMDA3Nzcw._V1_UX67_CR0,0,67,98_AL_.jpg@._V1_FMjpg_UX400_.jpg"
1000054,https://www.imdb.com/title/tt0220138/,3.0,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BMTkyMjk2NTYyMF5BMl5BanBnXkFtZTcwNTkzNjgxMQ@@._V1_FMjpg_UX400_.jpg
1000055,https://www.imdb.com/title/tt0192766/,5.4,,"May 12, 2015",United States,Almost Married,,"Apr 17, 2005",32018,403069,https://m.media-amazon.com/images/M/MV5BMTAxMzI0MTc1NjZeQTJeQWpwZ15BbWU3MDkzMjA3MzE@._V1_FMjpg_UX400_.jpg
1000056,https://www.imdb.com/title/tt0159060/,3.4,,,United States,Bad Trip,,,,,https://m.media-amazon.com/images/M/MV5BMTQxMzk3NDE4M15BMl5BanBnXkFtZTcwOTUyMDEzMg@@._V1_FMjpg_UX400_.jpg
1000057,https://www.imdb.com/title/tt0273133/,3.2,,,United States,Muñecas rotas,,,,,https://m.media-amazon.com/images/M/MV5BOTQ5Mzc2ZDgtMjAwYS00NTJlLWFkOTctZWY3YThkNmIyY2RiXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_FMjpg_UX400_.jpg
1000058,https://www.imdb.com/title/tt0189977/,5.8,,1999,United States,Dark Woods,,,,,https://m.media-amazon.com/images/M/MV5BMTI2NjEyMjE2OV5BMl5BanBnXkFtZTcwNjU3OTEyMQ@@._V1_FMjpg_UX400_.jpg
1000059,https://www.imdb.com/title/tt0778842/,4.8,,1999,United States,,500000,,,,
1000060,https://www.imdb.com/title/tt0185722/,5.5,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BOTU3NTkzMTQ4Ml5BMl5BanBnXkFtZTcwMjcxMDcyMQ@@._V1_FMjpg_UX400_.jpg
1000061,https://www.imdb.com/title/tt0491197/,7.0,,1999,United States,,1000,,,,https://m.media-amazon.com/images/M/MV5BMTIyNzY4ODk3OF5BMl5BanBnXkFtZTcwMzcxNjEzMQ@@._V1_FMjpg_UX400_.jpg
1000062,https://www.imdb.com/title/tt0207499/,5.1,,,United States,Grizzly Adams: La leyenda de la montaña negra,,,,,https://m.media-amazon.com/images/M/MV5BY2I2MzU1OGMtYTkwNy00YzdjLWIyMjctODU4ZDljOGU1OGVjXkEyXkFqcGdeQXVyMjkyMDE3Ng@@._V1_FMjpg_UX400_.jpg
1000063,https://www.imdb.com/title/tt0206872/,7.3,,,United States,,60000,,,,https://m.media-amazon.com/images/M/MV5BMDRlNjc3ZjUtODc4MC00MWFiLWFjNDgtZWZkNDE1YzIyOGNmXkEyXkFqcGdeQXVyMzMwMDA3Ng@@._V1_FMjpg_UX400_.jpg
1000064,https://www.imdb.com/title/tt0202599/,4.9,,,United States,Cuentistas,,,,,https://m.media-amazon.com/images/M/MV5BMTc0NTQwNjk5Ml5BMl5BanBnXkFtZTgwNzM0NDgwMzE@._V1_FMjpg_UX400_.jpg
1000065,https://www.imdb.com/title/tt0167099/,6.5,,,United States,,,,,,"https://m.media-amazon.com/images/M/MV5BMTcxNjY5ODYwN15BMl5BanBnXkFtZTYwNzYwOTg4._V1_UY98_CR4,0,67,98_AL_.jpg@._V1_FMjpg_UX400_.jpg"
1000066,https://www.imdb.com/title/tt0171053/,6.1,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BYzk3ODk5OTktMDEzZS00NjI5LWIyZDMtNjZhZTY1MWJhM2M2XkEyXkFqcGdeQXVyMDE2MTkzNw@@._V1_FMjpg_UX400_.jpg
1000067,https://www.imdb.com/title/tt0209944/,6.7,,,United States,Размытость безумия,,,,,https://m.media-amazon.com/images/M/MV5BMjA1MDc3MjU0Nl5BMl5BanBnXkFtZTcwNTEzNzkxMQ@@._V1_FMjpg_UX400_.jpg
1000068,https://www.imdb.com/title/tt0160966/,7.1,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BMTMwNzQyMzAyMV5BMl5BanBnXkFtZTcwOTM1MjQ5Mw@@._V1_FMjpg_UX400_.jpg
1000069,https://www.imdb.com/title/tt0223992/,7.5,,,Israel,,,,,,https://m.media-amazon.com/images/M/MV5BNWU2MWFmZGYtMzUzOC00MDlhLTk4ODgtNjc2ZDkwNTE2MjUxL2ltYWdlXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_FMjpg_UX400_.jpg
1000070,https://www.imdb.com/title/tt0192767/,5.7,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BNDE1MjYxODM0OV5BMl5BanBnXkFtZTgwNjMyOTk1MDE@._V1_FMjpg_UX400_.jpg
1000071,https://www.imdb.com/title/tt0159392/,5.4,,,United States,Diafthora,,,,,https://m.media-amazon.com/images/M/MV5BYzJhMGY5ZWEtNDYxOS00YzQ0LWI1NzUtOThlNTQxYTUzYmE4XkEyXkFqcGdeQXVyNTIxNTE2Ng@@._V1_FMjpg_UX400_.jpg
1000072,https://www.imdb.com/title/tt0191923/,8.4,,,Germany,,,,,,https://m.media-amazon.com/images/M/MV5BY2I0NzI0MWQtMDA2My00ZDI3LWE4N2EtYzlkZjk4YjM2MWVkXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_FMjpg_UX400_.jpg
1000073,https://www.imdb.com/title/tt0251142/,6.8,,"January 11, 2011",United States,,100000,,,,https://m.media-amazon.com/images/M/MV5BMjA1MjI2MTAxMF5BMl5BanBnXkFtZTcwODI1Nzg3MQ@@._V1_FMjpg_UX400_.jpg
1000074,https://www.imdb.com/title/tt0201584/,4.1,,"November 28, 2002 (Germany)",United States,Eastside. El alma del barrio,1000000,,,,https://m.media-amazon.com/images/M/MV5BMTM2MjcxNzE3Nl5BMl5BanBnXkFtZTcwNjI0OTUyMQ@@._V1_FMjpg_UX400_.jpg
1000075,https://www.imdb.com/title/tt0160721/,7.4,,,United States,,,,,,
1000076,https://www.imdb.com/title/tt0206405/,5.9,,,United States,Asesinos de sangre caliente,,,,,"https://m.media-amazon.com/images/M/MV5BMTY2MTQwNTkwNF5BMl5BanBnXkFtZTYwODcwNDk5._V1_UY98_CR1,0,67,98_AL_.jpg@._V1_FMjpg_UX400_.jpg"
1000077,https://www.imdb.com/title/tt0246125/,,,,United States,,,,,,
1000078,https://www.imdb.com/title/tt0238037/,7.0,,,Canada,,,,,,https://m.media-amazon.com/images/M/MV5BYjg4MTdjOTAtZWY0Ny00ODZkLWIwYzQtNmI3ZGE5OGEyNWMwXkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_FMjpg_UX400_.jpg
1000079,https://www.imdb.com/title/tt0310727/,7.4,,,United States,,,,,,
1000080,https://www.imdb.com/title/tt0208001/,5.1,,,United States,,,,,,
1000081,https://www.imdb.com/title/tt0191176/,3.5,,,United States,Broken Skull,,,,,https://m.media-amazon.com/images/M/MV5BMTYxODE1OTI2NF5BMl5BanBnXkFtZTcwMjk4NzgxMQ@@._V1_FMjpg_UX400_.jpg
1000082,https://www.imdb.com/title/tt0288301/,4.6,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BZjhmZDVkZGItYWFkZC00ZTEzLWFmMzEtYmVhZjE5MDlmMjQ5XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_FMjpg_UX400_.jpg
1000083,https://www.imdb.com/title/tt0159377/,5.3,,,United States,,500000,,,,https://m.media-amazon.com/images/M/MV5BNzk4MjgxODYzOV5BMl5BanBnXkFtZTcwNTc2MTkyMQ@@._V1_FMjpg_UX400_.jpg
1000084,https://www.imdb.com/title/tt0199718/,7.1,,,Canada,,,,,,https://m.media-amazon.com/images/M/MV5BNDUwYzY3ZjctZGM4MS00ZDZjLTk3ZDEtMjQwM2IxMmNiNTQ1XkEyXkFqcGdeQXVyNDY0MzgwMzU@._V1_FMjpg_UX400_.jpg
1000085,https://www.imdb.com/title/tt0367931/,6.3,,,United States,Killers: Pote den apotyghanoun,,,,,https://m.media-amazon.com/images/M/MV5BMDdhYjQ5ZWYtNTk0MS00Yzg0LWI0MTgtZTg0YWZmNjlkMmIyXkEyXkFqcGdeQXVyNjg3MzQ1NDU@._V1_FMjpg_UX400_.jpg
1000086,https://www.imdb.com/title/tt0164231/,,,,United States,,,,,,
1000087,https://www.imdb.com/title/tt0234793/,5.0,,,United States,Long Way Home,400000,,,,https://m.media-amazon.com/images/M/MV5BZGU5ZTE3ODAtNzhiMS00OTI5LTg5MTAtMGQxNWNkYjliMjhlXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_FMjpg_UX400_.jpg
1000088,https://www.imdb.com/title/tt0160446/,5.8,,,United States,,,,,,
1000089,https://www.imdb.com/title/tt0187614/,6.6,,,United States,Зоопарк,,,,,
1000090,https://www.imdb.com/title/tt0221231/,4.5,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BZDRiOGFjZDMtZDBmNC00MDliLWFjYTgtNjRhNzJlNzdkZmEwXkEyXkFqcGdeQXVyMjM5NDM1MTE@._V1_FMjpg_UX400_.jpg
1000091,https://www.imdb.com/title/tt0159253/,6.9,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BMTY4NTUxODM2NF5BMl5BanBnXkFtZTcwNDE0ODIyMQ@@._V1_FMjpg_UX400_.jpg
1000092,https://www.imdb.com/title/tt0305305/,7.7,,,United States,,300000,,,,https://m.media-amazon.com/images/M/MV5BMTk2NTk1ODA1MF5BMl5BanBnXkFtZTcwMTI5OTgxMQ@@._V1_FMjpg_UX400_.jpg
1000093,https://www.imdb.com/title/tt6466646/,,,"May 11, 2011",United States,Bug Boy (Edward Nyahay),10000,,,,https://m.media-amazon.com/images/M/MV5BNzVhNjhkODAtZmViZS00ZGVhLTk5NzEtNzQ4Y2FhNDA4YTgzL2ltYWdlXkEyXkFqcGdeQXVyMTYxOTk3Mjk@._V1_FMjpg_UX400_.jpg
1000094,https://www.imdb.com/title/tt0242931/,,,December 1999,United States,,,,,,https://m.media-amazon.com/images/M/MV5BNGExNWRmNjMtYzEzYS00YmRjLWJhMjUtOWViNjNkNDliZTNlXkEyXkFqcGdeQXVyNzA4OTQ3NDM@._V1_FMjpg_UX400_.jpg
1000095,https://www.imdb.com/title/tt0200851/,3.9,,,Canada,Mercaderes de muerte,,,,,https://m.media-amazon.com/images/M/MV5BMTgzMDM1MDE5NF5BMl5BanBnXkFtZTcwNjA3NDUxMQ@@._V1_FMjpg_UX400_.jpg
1000096,https://www.imdb.com/title/tt0206598/,,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BMTNmZGM0M2YtZDc5Ny00YTNiLWI2N2EtMmZlNGRmOGNkYWIxXkEyXkFqcGdeQXVyMDA1NzM3OA@@._V1_FMjpg_UX400_.jpg
1000097,https://www.imdb.com/title/tt0194515/,4.9,,,United States,,,,,,
1000098,https://www.imdb.com/title/tt0137393/,3.5,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BMmJmZmIzYTctZDJmYy00ZDliLTlmNjItMzQ0YzkwNjM2NDIyXkEyXkFqcGdeQXVyMjY5MDMyMw@@._V1_FMjpg_UX400_.jpg
1000099,https://www.imdb.com/title/tt0161028/,7.9,,,United States,,100000,,,,https://m.media-amazon.com/images/M/MV5BMzI5OGYxY2QtNGI4NS00NGZmLTk3MDctZDVkZTBhYjIyOGY2XkEyXkFqcGdeQXVyMjkzNDg3NTM@._V1_FMjpg_UX400_.jpg
1000100,https://www.imdb.com/title/tt0163037/,4.8,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BZGFiZDg1YmItMTI4ZS00NGQxLWE1MWUtY2ZlYmE4Y2I1ZTAzXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_FMjpg_UX400_.jpg
